TransactionID,ProductID,TransactionDate,TransactionType,Quantity,UnitCost,WarehouseID,BatchNumber,ExpiryDate
1215,12.0,2023-12-05,Outbound,-9.0,44.44,3,B001215,2023-04-11
1216,18.0,2023-05-12,Outbound,-7.0,12.42,3,B001216,2023-05-30
1217,18.0,2023-11-18,Inbound,118.0,12.42,3,B001217,2023-03-11
1218,34.0,2023-06-21,Outbound,-7.0,43.77,1,B001218,2023-05-26
1219,34.0,2023-05-17,Inbound,193.0,43.77,1,B001219,2023-04-06
1220,21.0,2023-12-02,Outbound,-5.0,34.35,5,B001220,2023-02-16
1221,38.0,2023-09-08,Outbound,-1.0,34.79,5,B001221,2023-02-16
1222,15.0,2023-01-23,Outbound,-6.0,37.19,2,B001222,2023-02-06
1223,13.0,2023-06-01,Outbound,-8.0,33.65,4,B001223,2023-03-21
1224,13.0,2023-07-06,Inbound,156.0,33.65,4,B001224,2023-06-06
1225,39.0,2023-07-11,Outbound,-7.0,6.98,1,B001225,2023-02-25
1226,28.0,2023-12-18,Outbound,-5.0,23.04,5,B001226,2023-02-05
1227,44.0,2023-03-17,Outbound,-9.0,16.38,5,B001227,2023-03-31
1228,3.0,2023-04-21,Outbound,-1.0,32.15,4,B001228,2023-03-18
1229,29.0,2023-12-24,Outbound,-8.0,47.09,3,B001229,2023-03-15
1230,2.0,2023-03-04,Outbound,-3.0,31.73,2,B001230,2023-02-07
1231,2.0,2023-10-22,Inbound,75.0,31.73,2,B001231,2023-04-03
1232,11.0,2023-09-19,Outbound,-4.0,29.5,2,B001232,2023-04-19
1233,30.0,2023-02-10,Outbound,-3.0,25.27,5,B001233,2023-03-18
1234,10.0,2023-12-23,Outbound,-4.0,10.74,1,B001234,2023-02-13
1235,10.0,2023-12-30,Inbound,140.0,10.74,1,B001235,2023-05-12
1236,30.0,2023-07-02,Outbound,-7.0,25.27,3,B001236,2023-03-12
1237,35.0,2023-08-11,Outbound,-4.0,38.65,1,B001237,2023-06-12
1238,18.0,2023-09-07,Outbound,-8.0,12.42,3,B001238,2023-02-24
1239,18.0,2023-01-12,Inbound,189.0,12.42,3,B001239,2023-04-25
1240,28.0,2023-06-19,Outbound,-8.0,23.04,4,B001240,2023-05-24
1241,22.0,2023-05-18,Outbound,-7.0,37.89,5,B001241,2023-06-22
1242,22.0,2023-03-19,Inbound,168.0,37.89,5,B001242,2023-05-27
1243,43.0,2023-01-13,Outbound,-3.0,10.63,1,B001243,2023-03-14
1244,19.0,2023-03-09,Outbound,-7.0,40.53,5,B001244,2023-04-03
1245,28.0,2023-01-19,Outbound,-10.0,23.04,2,B001245,2023-05-13
1246,35.0,2023-05-25,Outbound,-10.0,38.65,4,B001246,2023-03-09
1247,35.0,2023-10-26,Inbound,197.0,38.65,4,B001247,2023-05-02
1248,1.0,2023-02-10,Outbound,-7.0,44.31,5,B001248,2023-04-03
1249,1.0,2023-08-15,Inbound,158.0,44.31,5,B001249,2023-03-04
1250,22.0,2023-04-30,Outbound,-3.0,37.89,5,B001250,2023-06-25
1251,39.0,2023-11-10,Outbound,-5.0,6.98,4,B001251,2023-02-11
1252,39.0,2023-07-02,Inbound,80.0,6.98,4,B001252,2023-04-16
1253,37.0,2023-03-30,Outbound,-5.0,15.22,5,B001253,2023-03-17
1254,40.0,2023-03-29,Outbound,-5.0,26.49,3,B001254,2023-03-06
1255,31.0,2023-09-23,Outbound,-9.0,19.14,3,B001255,2023-06-16
1256,48.0,2023-05-20,Outbound,-4.0,12.0,5,B001256,2023-03-19
1257,22.0,2023-02-11,Outbound,-3.0,37.89,2,B001257,2023-03-24
1258,30.0,2023-03-06,Outbound,-4.0,25.27,1,B001258,2023-03-10
1259,5.0,2023-03-04,Outbound,-3.0,15.41,3,B001259,2023-03-04
1260,5.0,2023-02-22,Inbound,137.0,15.41,3,B001260,2023-04-29
1261,46.0,2023-02-28,Outbound,-10.0,28.66,4,B001261,2023-03-06
1262,46.0,2023-12-09,Inbound,191.0,28.66,4,B001262,2023-05-12
1263,31.0,2023-04-13,Outbound,-8.0,19.14,4,B001263,2023-03-25
1264,31.0,2023-06-18,Inbound,90.0,19.14,4,B001264,2023-03-13
1265,21.0,2023-06-25,Outbound,-6.0,34.35,4,B001265,2023-05-09
1266,24.0,2023-08-21,Outbound,-6.0,25.51,2,B001266,2023-05-16
1267,4.0,2023-06-13,Outbound,-8.0,22.83,3,B001267,2023-02-27
1268,46.0,2023-04-07,Outbound,-4.0,28.66,5,B001268,2023-05-16
1269,43.0,2023-03-04,Outbound,-3.0,10.63,4,B001269,2023-02-23
1270,39.0,2023-10-11,Outbound,-8.0,6.98,2,B001270,2023-06-15
1271,28.0,2023-10-30,Outbound,-10.0,23.04,5,B001271,2023-04-10
1272,10.0,2023-10-06,Outbound,-2.0,10.74,1,B001272,2023-03-04
1273,3.0,2023-04-14,Outbound,-4.0,32.15,2,B001273,2023-05-20
1274,3.0,2023-09-07,Inbound,139.0,32.15,2,B001274,2023-03-31
1275,9.0,2023-02-26,Outbound,-5.0,25.66,2,B001275,2023-04-16
1276,15.0,2023-02-02,Outbound,-9.0,37.19,3,B001276,2023-05-10
1277,15.0,2023-01-13,Inbound,115.0,37.19,3,B001277,2023-03-30
1278,40.0,2023-12-09,Outbound,-8.0,26.49,4,B001278,2023-05-19
1279,30.0,2023-10-20,Outbound,-6.0,25.27,2,B001279,2023-03-16
1280,45.0,2023-05-01,Outbound,-5.0,31.79,1,B001280,2023-05-19
1281,40.0,2023-05-10,Outbound,-4.0,26.49,3,B001281,2023-05-27
1282,40.0,2023-02-23,Inbound,191.0,26.49,3,B001282,2023-05-18
1283,4.0,2023-07-22,Outbound,-10.0,22.83,4,B001283,2023-06-29
1284,45.0,2023-12-11,Outbound,-8.0,31.79,3,B001284,2023-04-14
1285,46.0,2023-04-22,Outbound,-3.0,28.66,1,B001285,2023-04-02
1286,46.0,2023-10-28,Inbound,198.0,28.66,1,B001286,2023-03-01
1287,3.0,2023-05-09,Outbound,-4.0,32.15,2,B001287,2023-06-19
1288,3.0,2023-12-05,Inbound,132.0,32.15,2,B001288,2023-02-01
1289,28.0,2023-10-17,Outbound,-6.0,23.04,3,B001289,2023-05-23
1290,28.0,2023-11-23,Inbound,93.0,23.04,3,B001290,2023-02-14
1291,5.0,2023-09-03,Outbound,-6.0,15.41,3,B001291,2023-06-22
1292,41.0,2023-12-08,Outbound,-1.0,15.13,5,B001292,2023-02-20
1293,41.0,2023-08-24,Inbound,159.0,15.13,5,B001293,2023-02-14
1294,11.0,2023-10-24,Outbound,-4.0,29.5,2,B001294,2023-04-03
1295,9.0,2023-06-08,Outbound,-2.0,25.66,5,B001295,2023-04-21
1296,21.0,2023-06-24,Outbound,-9.0,34.35,5,B001296,2023-05-25
1297,24.0,2023-09-24,Outbound,-10.0,25.51,3,B001297,2023-04-14
1298,14.0,2023-03-18,Outbound,-9.0,5.42,4,B001298,2023-06-27
1299,6.0,2023-08-01,Outbound,-2.0,23.17,2,B001299,2023-06-26
1300,6.0,2023-10-27,Inbound,121.0,23.17,2,B001300,2023-02-11
1301,30.0,2023-04-19,Outbound,-6.0,25.27,1,B001301,2023-04-07
1302,30.0,2023-03-07,Inbound,79.0,25.27,1,B001302,2023-05-07
1303,48.0,2023-01-12,Outbound,-5.0,12.0,3,B001303,2023-03-17
1304,48.0,2023-04-24,Inbound,189.0,12.0,3,B001304,2023-04-19
1305,39.0,2023-03-08,Outbound,-1.0,6.98,1,B001305,2023-04-03
1306,35.0,2023-09-19,Outbound,-8.0,38.65,4,B001306,2023-02-04
1307,21.0,2023-01-04,Outbound,-8.0,34.35,5,B001307,2023-06-29
1308,21.0,2023-02-17,Inbound,149.0,34.35,5,B001308,2023-04-15
1309,37.0,2023-10-20,Outbound,-7.0,15.22,3,B001309,2023-02-11
1310,37.0,2023-11-20,Inbound,101.0,15.22,3,B001310,2023-06-28
1311,21.0,2023-08-12,Outbound,-6.0,34.35,2,B001311,2023-03-01
1312,33.0,2023-07-28,Outbound,-5.0,21.05,1,B001312,2023-06-11
1313,33.0,2023-01-05,Inbound,152.0,21.05,1,B001313,2023-03-27
1314,44.0,2023-11-21,Outbound,-2.0,16.38,3,B001314,2023-02-09
1315,14.0,2023-10-13,Outbound,-4.0,5.42,4,B001315,2023-03-19
1316,21.0,2023-12-26,Outbound,-2.0,34.35,1,B001316,2023-05-01
1317,21.0,2023-03-24,Inbound,68.0,34.35,1,B001317,2023-03-05
1318,9.0,2023-03-18,Outbound,-1.0,25.66,3,B001318,2023-06-08
1319,9.0,2023-08-20,Inbound,100.0,25.66,3,B001319,2023-03-23
1320,16.0,2023-04-23,Outbound,-5.0,43.46,3,B001320,2023-01-31
1321,17.0,2023-05-15,Outbound,-4.0,25.12,5,B001321,2023-04-22
1322,2.0,2023-08-11,Outbound,-4.0,31.73,4,B001322,2023-06-21
1323,2.0,2023-05-12,Inbound,51.0,31.73,4,B001323,2023-03-02
1324,9.0,2023-12-06,Outbound,-4.0,25.66,4,B001324,2023-06-16
1325,46.0,2023-09-15,Outbound,-2.0,28.66,3,B001325,2023-03-24
1326,28.0,2023-03-30,Outbound,-3.0,23.04,1,B001326,2023-04-28
1327,28.0,2023-09-20,Inbound,199.0,23.04,1,B001327,2023-02-08
1328,11.0,2023-09-23,Outbound,-2.0,29.5,5,B001328,2023-04-28
1329,23.0,2023-11-05,Outbound,-6.0,47.9,4,B001329,2023-04-21
1330,23.0,2023-09-22,Inbound,98.0,47.9,4,B001330,2023-03-02
1331,12.0,2023-07-15,Outbound,-5.0,44.44,3,B001331,2023-03-29
1332,40.0,2023-01-23,Outbound,-9.0,26.49,4,B001332,2023-06-27
1333,2.0,2023-09-17,Outbound,-10.0,31.73,2,B001333,2023-04-14
1334,2.0,2023-11-21,Inbound,135.0,31.73,2,B001334,2023-05-02
1335,28.0,2023-07-12,Outbound,-4.0,23.04,3,B001335,2023-02-04
1336,18.0,2023-09-08,Outbound,-4.0,12.42,5,B001336,2023-05-13
1337,49.0,2023-09-24,Outbound,-5.0,25.7,4,B001337,2023-06-30
1338,49.0,2023-01-19,Inbound,125.0,25.7,4,B001338,2023-05-28
1339,42.0,2023-06-17,Outbound,-9.0,6.32,4,B001339,2023-03-10
1340,14.0,2023-06-02,Outbound,-3.0,5.42,1,B001340,2023-03-29
1341,8.0,2023-05-22,Outbound,-7.0,24.93,5,B001341,2023-04-25
1342,2.0,2023-01-20,Outbound,-4.0,31.73,5,B001342,2023-03-23
1343,30.0,2023-09-29,Outbound,-2.0,25.27,3,B001343,2023-06-17
1344,28.0,2023-09-19,Outbound,-3.0,23.04,1,B001344,2023-06-28
1345,11.0,2023-01-05,Outbound,-5.0,29.5,5,B001345,2023-05-09
1346,12.0,2023-05-26,Outbound,-5.0,44.44,3,B001346,2023-03-09
1347,12.0,2023-12-09,Inbound,64.0,44.44,3,B001347,2023-05-13
1348,43.0,2023-11-01,Outbound,-2.0,10.63,2,B001348,2023-06-10
1349,42.0,2023-10-19,Outbound,-5.0,6.32,3,B001349,2023-02-23
1350,31.0,2023-08-19,Outbound,-10.0,19.14,2,B001350,2023-06-09
1351,43.0,2023-04-20,Outbound,-7.0,10.63,2,B001351,2023-05-19
1352,49.0,2023-12-06,Outbound,-7.0,25.7,2,B001352,2023-06-08
1353,35.0,2023-08-28,Outbound,-2.0,38.65,2,B001353,2023-02-02
1354,9.0,2023-11-25,Outbound,-6.0,25.66,1,B001354,2023-05-20
1355,47.0,2023-02-13,Outbound,-2.0,29.6,5,B001355,2023-03-19
1356,36.0,2023-09-09,Outbound,-10.0,9.45,2,B001356,2023-02-09
1357,1.0,2023-11-26,Outbound,-10.0,44.31,5,B001357,2023-05-03
1358,15.0,2023-04-18,Outbound,-1.0,37.19,1,B001358,2023-05-15
1359,15.0,2023-09-10,Inbound,195.0,37.19,1,B001359,2023-02-04
1360,12.0,2023-05-12,Outbound,-6.0,44.44,3,B001360,2023-05-06
1361,29.0,2023-02-19,Outbound,-6.0,47.09,2,B001361,2023-04-07
1362,29.0,2023-07-14,Inbound,162.0,47.09,2,B001362,2023-02-15
1363,44.0,2023-07-04,Outbound,-2.0,16.38,4,B001363,2023-05-29
1364,44.0,2023-07-15,Inbound,133.0,16.38,4,B001364,2023-05-27
1365,25.0,2023-02-27,Outbound,-5.0,40.14,3,B001365,2023-03-10
1366,48.0,2023-11-08,Outbound,-7.0,12.0,3,B001366,2023-06-10
1367,20.0,2023-11-23,Outbound,-2.0,45.49,1,B001367,2023-06-01
1368,20.0,2023-12-04,Inbound,163.0,45.49,1,B001368,2023-04-14
1369,25.0,2023-12-17,Outbound,-1.0,40.14,4,B001369,2023-04-06
1370,25.0,2023-08-31,Inbound,122.0,40.14,4,B001370,2023-05-13
1371,42.0,2023-06-20,Outbound,-7.0,6.32,2,B001371,2023-03-10
1372,42.0,2023-03-20,Inbound,141.0,6.32,2,B001372,2023-02-26
1373,47.0,2023-03-17,Outbound,-6.0,29.6,5,B001373,2023-06-16
1374,47.0,2023-04-09,Inbound,100.0,29.6,5,B001374,2023-02-05
1375,6.0,2023-04-13,Outbound,-3.0,23.17,2,B001375,2023-05-04
1376,23.0,2023-10-02,Outbound,-2.0,47.9,3,B001376,2023-04-06
1377,23.0,2023-05-19,Inbound,161.0,47.9,3,B001377,2023-02-12
1378,27.0,2023-10-15,Outbound,-4.0,23.33,4,B001378,2023-06-08
1379,41.0,2023-10-02,Outbound,-4.0,15.13,4,B001379,2023-03-18
1380,26.0,2023-01-21,Outbound,-10.0,48.87,5,B001380,2023-03-18
1381,24.0,2023-11-09,Outbound,-5.0,25.51,2,B001381,2023-04-06
1382,22.0,2023-08-28,Outbound,-4.0,37.89,3,B001382,2023-02-12
1383,10.0,2023-11-04,Outbound,-7.0,10.74,1,B001383,2023-06-04
1384,9.0,2023-05-02,Outbound,-6.0,25.66,1,B001384,2023-05-26
1385,9.0,2023-04-02,Inbound,189.0,25.66,1,B001385,2023-03-18
1386,24.0,2023-10-01,Outbound,-5.0,25.51,2,B001386,2023-04-11
1387,38.0,2023-11-16,Outbound,-1.0,34.79,5,B001387,2023-03-04
1388,50.0,2023-05-23,Outbound,-8.0,33.76,5,B001388,2023-04-28
1389,37.0,2023-06-10,Outbound,-5.0,15.22,5,B001389,2023-06-22
1390,39.0,2023-07-14,Outbound,-2.0,6.98,2,B001390,2023-05-09
1391,4.0,2023-06-29,Outbound,-10.0,22.83,4,B001391,2023-04-22
1392,48.0,2023-11-24,Outbound,-2.0,12.0,2,B001392,2023-05-31
1393,8.0,2023-12-26,Outbound,-8.0,24.93,4,B001393,2023-06-03
1394,7.0,2023-08-17,Outbound,-6.0,17.98,4,B001394,2023-02-19
1395,19.0,2023-08-26,Outbound,-8.0,40.53,5,B001395,2023-06-26
1396,41.0,2023-03-14,Outbound,-7.0,15.13,4,B001396,2023-02-26
1397,37.0,2023-05-28,Outbound,-1.0,15.22,1,B001397,2023-06-28
1398,6.0,2023-05-11,Outbound,-4.0,23.17,4,B001398,2023-06-24
1399,6.0,2023-05-04,Inbound,108.0,23.17,4,B001399,2023-04-17
1400,29.0,2023-04-10,Outbound,-6.0,47.09,3,B001400,2023-03-06
1401,44.0,2023-04-17,Outbound,-1.0,16.38,5,B001401,2023-04-21
1402,1.0,2023-05-29,Outbound,-7.0,44.31,2,B001402,2023-05-02
1403,16.0,2023-05-05,Outbound,-9.0,43.46,3,B001403,2023-06-13
1404,16.0,2023-10-02,Inbound,170.0,43.46,3,B001404,2023-05-18
1405,1.0,2023-04-08,Outbound,-9.0,44.31,1,B001405,2023-06-02
1406,21.0,2023-12-12,Outbound,-5.0,34.35,3,B001406,2023-03-13
1407,43.0,2023-01-17,Outbound,-3.0,10.63,1,B001407,2023-03-05
1408,25.0,2023-01-12,Outbound,-4.0,40.14,2,B001408,2023-06-09
1409,25.0,2023-11-30,Inbound,164.0,40.14,2,B001409,2023-02-21
1410,37.0,2023-07-19,Outbound,-10.0,15.22,2,B001410,2023-03-19
1411,35.0,2023-09-16,Outbound,-1.0,38.65,5,B001411,2023-03-02
1412,41.0,2023-02-20,Outbound,-2.0,15.13,4,B001412,2023-04-13
1413,41.0,2023-05-18,Inbound,56.0,15.13,4,B001413,2023-03-31
1414,21.0,2023-10-15,Outbound,-6.0,34.35,4,B001414,2023-04-25
1415,38.0,2023-12-16,Outbound,-2.0,34.79,4,B001415,2023-02-28
1416,5.0,2023-01-12,Outbound,-7.0,15.41,2,B001416,2023-04-30
1417,12.0,2023-11-19,Outbound,-5.0,44.44,1,B001417,2023-04-22
1418,15.0,2023-04-24,Outbound,-10.0,37.19,1,B001418,2023-06-01
1419,20.0,2023-03-24,Outbound,-8.0,45.49,5,B001419,2023-02-01
1420,20.0,2023-06-08,Inbound,142.0,45.49,5,B001420,2023-04-29
1421,4.0,2023-09-22,Outbound,-8.0,22.83,2,B001421,2023-03-15
1422,47.0,2023-05-06,Outbound,-2.0,29.6,2,B001422,2023-05-03
1423,39.0,2023-08-24,Outbound,-1.0,6.98,5,B001423,2023-04-09
1424,17.0,2023-06-09,Outbound,-1.0,25.12,4,B001424,2023-03-26
1425,9.0,2023-08-04,Outbound,-8.0,25.66,3,B001425,2023-02-08
1426,9.0,2023-12-08,Inbound,51.0,25.66,3,B001426,2023-02-19
1427,25.0,2023-11-21,Outbound,-3.0,40.14,2,B001427,2023-02-09
1428,25.0,2023-11-09,Inbound,184.0,40.14,2,B001428,2023-03-15
1429,10.0,2023-10-02,Outbound,-5.0,10.74,2,B001429,2023-03-19
1430,10.0,2023-04-11,Inbound,182.0,10.74,2,B001430,2023-03-30
1431,48.0,2023-05-26,Outbound,-2.0,12.0,2,B001431,2023-02-26
1432,33.0,2023-04-11,Outbound,-6.0,21.05,4,B001432,2023-03-03
1433,33.0,2023-07-22,Inbound,198.0,21.05,4,B001433,2023-05-01
1434,27.0,2023-03-21,Outbound,-1.0,23.33,3,B001434,2023-05-26
1435,45.0,2023-12-28,Outbound,-2.0,31.79,1,B001435,2023-04-28
1436,45.0,2023-02-16,Inbound,131.0,31.79,1,B001436,2023-05-15
1437,19.0,2023-06-28,Outbound,-2.0,40.53,1,B001437,2023-04-02
1438,19.0,2023-03-21,Inbound,105.0,40.53,1,B001438,2023-05-24
1439,25.0,2023-08-16,Outbound,-6.0,40.14,5,B001439,2023-04-12
1440,5.0,2023-01-05,Outbound,-6.0,15.41,1,B001440,2023-06-25
1441,11.0,2023-04-01,Outbound,-4.0,29.5,3,B001441,2023-06-06
1442,41.0,2023-03-03,Outbound,-5.0,15.13,5,B001442,2023-06-11
1443,27.0,2023-10-09,Outbound,-4.0,23.33,1,B001443,2023-03-26
1444,27.0,2023-10-19,Inbound,88.0,23.33,1,B001444,2023-05-06
1445,18.0,2023-11-10,Outbound,-7.0,12.42,4,B001445,2023-05-18
1446,32.0,2023-06-06,Outbound,-6.0,41.7,5,B001446,2023-03-23
1447,23.0,2023-06-25,Outbound,-3.0,47.9,1,B001447,2023-06-09
1448,18.0,2023-01-07,Outbound,-3.0,12.42,4,B001448,2023-03-16
1449,14.0,2023-05-26,Outbound,-9.0,5.42,3,B001449,2023-03-03
1450,14.0,2023-08-19,Inbound,129.0,5.42,3,B001450,2023-03-06
1451,37.0,2023-08-03,Outbound,-5.0,15.22,5,B001451,2023-06-10
1452,37.0,2023-01-20,Inbound,194.0,15.22,5,B001452,2023-01-31
1453,17.0,2023-11-06,Outbound,-10.0,25.12,1,B001453,2023-04-17
1454,14.0,2023-02-09,Outbound,-4.0,5.42,1,B001454,2023-02-21
1455,32.0,2023-06-05,Outbound,-6.0,41.7,4,B001455,2023-02-25
1456,24.0,2023-08-26,Outbound,-4.0,25.51,2,B001456,2023-06-09
1457,6.0,2023-03-31,Outbound,-1.0,23.17,4,B001457,2023-06-18
1458,29.0,2023-01-29,Outbound,-10.0,47.09,2,B001458,2023-03-18
1459,35.0,2023-02-14,Outbound,-1.0,38.65,2,B001459,2023-03-01
1460,35.0,2023-09-29,Inbound,64.0,38.65,2,B001460,2023-02-02
1461,24.0,2023-06-02,Outbound,-3.0,25.51,5,B001461,2023-05-27
1462,14.0,2023-10-28,Outbound,-3.0,5.42,2,B001462,2023-04-03
1463,10.0,2023-12-16,Outbound,-8.0,10.74,3,B001463,2023-04-19
1464,1.0,2023-11-18,Outbound,-2.0,44.31,3,B001464,2023-03-08
1465,7.0,2023-11-23,Outbound,-7.0,17.98,1,B001465,2023-02-24
1466,12.0,2023-09-03,Outbound,-7.0,44.44,1,B001466,2023-05-23
1467,41.0,2023-10-14,Outbound,-5.0,15.13,5,B001467,2023-02-13
1468,23.0,2023-06-20,Outbound,-6.0,47.9,3,B001468,2023-04-18
1469,29.0,2023-08-27,Outbound,-3.0,47.09,3,B001469,2023-05-05
1470,49.0,2023-09-30,Outbound,-2.0,25.7,3,B001470,2023-03-07
1471,35.0,2023-09-27,Outbound,-10.0,38.65,3,B001471,2023-03-03
1472,50.0,2023-04-09,Outbound,-3.0,33.76,1,B001472,2023-02-25
1473,50.0,2023-12-03,Inbound,104.0,33.76,1,B001473,2023-03-22
1474,29.0,2023-06-27,Outbound,-1.0,47.09,2,B001474,2023-03-03
1475,10.0,2023-12-07,Outbound,-2.0,10.74,2,B001475,2023-02-14
1476,10.0,2023-04-11,Inbound,67.0,10.74,2,B001476,2023-04-26
1477,23.0,2023-04-22,Outbound,-8.0,47.9,2,B001477,2023-05-22
1478,23.0,2023-10-24,Inbound,147.0,47.9,2,B001478,2023-03-19
1479,29.0,2023-04-26,Outbound,-8.0,47.09,2,B001479,2023-04-28
1480,30.0,2023-10-29,Outbound,-2.0,25.27,2,B001480,2023-03-31
1481,30.0,2023-05-03,Inbound,169.0,25.27,2,B001481,2023-06-22
1482,31.0,2023-10-25,Outbound,-5.0,19.14,2,B001482,2023-03-16
1483,24.0,2023-04-06,Outbound,-7.0,25.51,2,B001483,2023-02-13
1484,18.0,2023-04-21,Outbound,-7.0,12.42,2,B001484,2023-06-10
1485,38.0,2023-05-14,Outbound,-2.0,34.79,5,B001485,2023-04-19
1486,38.0,2023-08-31,Inbound,152.0,34.79,5,B001486,2023-05-06
1487,28.0,2023-11-26,Outbound,-9.0,23.04,3,B001487,2023-03-11
1488,28.0,2023-11-02,Inbound,85.0,23.04,3,B001488,2023-05-08
1489,11.0,2023-07-24,Outbound,-7.0,29.5,5,B001489,2023-03-29
1490,41.0,2023-03-11,Outbound,-9.0,15.13,3,B001490,2023-03-19
1491,26.0,2023-05-22,Outbound,-3.0,48.87,1,B001491,2023-06-20
1492,26.0,2023-02-27,Inbound,147.0,48.87,1,B001492,2023-04-21
1493,3.0,2023-05-05,Outbound,-6.0,32.15,5,B001493,2023-05-08
1494,47.0,2023-10-02,Outbound,-6.0,29.6,4,B001494,2023-06-14
1495,47.0,2023-03-11,Inbound,176.0,29.6,4,B001495,2023-04-18
1496,43.0,2023-07-18,Outbound,-9.0,10.63,2,B001496,2023-04-27
1497,14.0,2023-06-19,Outbound,-5.0,5.42,3,B001497,2023-03-28
1498,42.0,2023-05-29,Outbound,-7.0,6.32,3,B001498,2023-02-15
1499,32.0,2023-12-18,Outbound,-7.0,41.7,1,B001499,2023-06-16
1500,32.0,2023-04-18,Inbound,190.0,41.7,1,B001500,2023-06-22
1501,3.0,2023-07-10,Outbound,-8.0,32.15,3,B001501,2023-03-21
1502,16.0,2023-09-15,Outbound,-4.0,43.46,1,B001502,2023-04-01
1503,41.0,2023-11-02,Outbound,-10.0,15.13,3,B001503,2023-03-24
1504,41.0,2023-03-12,Inbound,149.0,15.13,3,B001504,2023-06-02
1505,18.0,2023-02-28,Outbound,-4.0,12.42,5,B001505,2023-02-03
1506,18.0,2023-12-12,Inbound,194.0,12.42,5,B001506,2023-06-02
1507,37.0,2023-12-25,Outbound,-7.0,15.22,3,B001507,2023-05-21
1508,37.0,2023-12-20,Inbound,143.0,15.22,3,B001508,2023-05-12
1509,3.0,2023-02-23,Outbound,-4.0,32.15,2,B001509,2023-05-17
1510,7.0,2023-05-28,Outbound,-2.0,17.98,4,B001510,2023-02-02
1511,14.0,2023-07-03,Outbound,-10.0,5.42,4,B001511,2023-03-24
1512,14.0,2023-04-28,Inbound,126.0,5.42,4,B001512,2023-06-28
1513,2.0,2023-06-26,Outbound,-5.0,31.73,3,B001513,2023-02-23
1514,2.0,2023-12-14,Inbound,138.0,31.73,3,B001514,2023-03-11
1515,32.0,2023-12-29,Outbound,-7.0,41.7,3,B001515,2023-04-25
1516,20.0,2023-08-28,Outbound,-6.0,45.49,4,B001516,2023-04-08
1517,33.0,2023-04-20,Outbound,-1.0,21.05,4,B001517,2023-03-02
1518,33.0,2023-03-23,Inbound,114.0,21.05,4,B001518,2023-05-14
1519,29.0,2023-01-15,Outbound,-5.0,47.09,4,B001519,2023-03-24
1520,29.0,2023-12-02,Inbound,93.0,47.09,4,B001520,2023-02-28
1521,45.0,2023-08-01,Outbound,-1.0,31.79,4,B001521,2023-06-28
1522,45.0,2023-04-25,Inbound,125.0,31.79,4,B001522,2023-02-16
1523,6.0,2023-01-12,Outbound,-7.0,23.17,2,B001523,2023-06-15
1524,43.0,2023-08-30,Outbound,-1.0,10.63,3,B001524,2023-03-01
1525,43.0,2023-05-28,Inbound,127.0,10.63,3,B001525,2023-04-22
1526,36.0,2023-12-25,Outbound,-6.0,9.45,5,B001526,2023-03-29
1527,34.0,2023-02-22,Outbound,-2.0,43.77,2,B001527,2023-05-14
1528,44.0,2023-04-27,Outbound,-4.0,16.38,1,B001528,2023-06-29
1529,44.0,2023-08-20,Inbound,193.0,16.38,1,B001529,2023-06-13
1530,30.0,2023-03-19,Outbound,-7.0,25.27,2,B001530,2023-02-20
1531,35.0,2023-05-27,Outbound,-10.0,38.65,4,B001531,2023-05-14
1532,46.0,2023-07-16,Outbound,-10.0,28.66,5,B001532,2023-06-22
1533,50.0,2023-03-22,Outbound,-4.0,33.76,5,B001533,2023-04-25
1534,2.0,2023-04-23,Outbound,-5.0,31.73,1,B001534,2023-05-10
1535,35.0,2023-02-15,Outbound,-6.0,38.65,1,B001535,2023-02-11
1536,35.0,2023-10-12,Inbound,137.0,38.65,1,B001536,2023-03-16
1537,47.0,2023-10-01,Outbound,-7.0,29.6,1,B001537,2023-05-10
1538,19.0,2023-01-05,Outbound,-1.0,40.53,5,B001538,2023-05-26
1539,19.0,2023-02-28,Inbound,147.0,40.53,5,B001539,2023-05-20
1540,22.0,2023-03-21,Outbound,-4.0,37.89,1,B001540,2023-03-28
1541,22.0,2023-02-03,Inbound,81.0,37.89,1,B001541,2023-02-16
1542,26.0,2023-12-09,Outbound,-5.0,48.87,4,B001542,2023-02-19
1543,26.0,2023-10-16,Inbound,144.0,48.87,4,B001543,2023-04-14
1544,45.0,2023-12-19,Outbound,-1.0,31.79,3,B001544,2023-05-31
1545,45.0,2023-06-07,Inbound,140.0,31.79,3,B001545,2023-05-09
1546,8.0,2023-01-14,Outbound,-4.0,24.93,3,B001546,2023-06-29
1547,26.0,2023-06-14,Outbound,-6.0,48.87,1,B001547,2023-03-22
1548,40.0,2023-05-12,Outbound,-2.0,26.49,3,B001548,2023-03-30
1549,40.0,2023-07-05,Inbound,178.0,26.49,3,B001549,2023-04-29
1550,30.0,2023-08-19,Outbound,-1.0,25.27,2,B001550,2023-06-09
1551,44.0,2023-09-06,Outbound,-9.0,16.38,1,B001551,2023-03-31
1552,41.0,2023-06-08,Outbound,-6.0,15.13,1,B001552,2023-05-02
1553,41.0,2023-07-26,Inbound,109.0,15.13,1,B001553,2023-06-14
1554,14.0,2023-09-16,Outbound,-2.0,5.42,5,B001554,2023-05-24
1555,20.0,2023-01-15,Outbound,-7.0,45.49,4,B001555,2023-06-04
1556,12.0,2023-09-18,Outbound,-7.0,44.44,2,B001556,2023-02-15
